Name,Id,ExternalInfoId,LanguageType,Members
the wombats,1f7d0ac0-9eb8-4c9d-9e0a-b3fbde33b52d,5615951,English,
the wonder stuff,62238b87-e44a-47a8-a463-140c7449a5ad,783378,English,
the wooden sky,430db2a5-b21e-45a0-a539-e0196f17b6f7,21033992,English,
the woods,f907eb9c-1c5e-49e3-9f2f-0b1ebb11bf17,232946,Spanish,
the world is a beautiful place & i am no longer afraid to die,13068f74-e0aa-4066-b61c-ff893bfb8a91,40723200,English,
the wrecks,43829eab-3fc8-48d8-a882-2678569e1301,60079913,English,
the wrights,50068f19-9f99-477f-bca2-4a9acb08cb22,42046359,English,
the xx,6cbeef0c-97af-4fec-8ef4-9c2c000460dc,24033123,English,
the xyz affair,fb679d31-a061-48ec-bd32-daf95b23b73d,12588912,English,
the yawpers,45de9de0-e219-4394-b88a-7899d8223b9f,48011518,English,
the young gods,b03b6ecc-be62-4e09-acd6-2e5c23ac6ee4,1070494,English,
the young knives,8462a384-d866-4ca4-b370-ed62a9f44191,3108384,German,
the young lovers,703682b3-3b5f-4829-9219-fe13685f70b5,41835024,English,
the young tradition,51c53d29-66a5-4e95-bf95-34397f575ba4,3378665,English,
the young veins,b1da1a8c-5f7a-4f86-8faa-2945bac962d4,23779391,English,
the yuppie pricks,db64bebf-9e65-4de6-8c92-092adc8182a4,3022653,English,
the zeros,7ed53635-9251-45a3-a381-81301bf34376,9468477,English,
the zico chain,d0d4fb66-cfaf-4ad9-9b28-4111909ccad0,14431700,English,
the zincs,4752df70-0731-4424-b12e-ad604a2c2af7,24047675,English,
the zombies,f2722164-d2f4-4de9-be70-53038ed0e694,149207,English,
the zutons,50faf104-07de-4ead-bf20-4e4114807afc,1027322,English,
theatre of hate,12c8341f-bdd3-4b02-ab3c-c394309f2d3f,2330647,English,
theatre of tragedy,03edbd41-3cdc-4816-a4b9-fc5a50c41551,537173,English,
these arms are snakes,efe1194a-065e-4190-8c89-1746d08e5e79,2795820,English,
they might be giants,30035105-4a80-4952-a189-8dbd6090e27c,31089,English,
this be the verse,23d79b3a-433f-41f6-8f28-d7a62b37fa0c,992097,English,
this moment in black history,d737616a-f54b-4c15-94f9-7fa57a8f86c2,46429637,English,
this town needs guns,e4eefa44-b590-4f28-bdee-fa6b9a99f75a,11662744,English,
this will destroy you,df6da7a7-3f70-4151-9afb-ab0fd542ebbd,8378753,English,
thompson twins,0be652e6-ad1b-424f-9e9a-9caffcbfec75,458133,English,
throw me the statue,81acf499-7c48-4a29-b1fe-37672c230a89,15941915,English,
tides of man,e6e9d5af-8af3-4c23-9193-5f63f355cd9d,29392179,English,
tigers are bad for horses,40747784-3877-425f-b9a4-7ce9f3157715,49704275,English,
timex social club,0ad4ad33-cb3f-46cc-bfc7-a1e56c111afa,462610,English,
tiny masters of today,228dc69c-0177-4bef-bfc2-28206bdb8dae,8453310,English,
to my surprise,1d224fba-c1af-4fd6-9519-ccd8027ef4ec,2375199,English,
to the end,efcec5fb-a4dc-4bc6-b942-70e6f3e64e22,7373048,English,
tolmachevy sisters,2a58688b-8319-4d09-b726-8b0cfc6b7b43,8649462,English,
tom robinson band,0bb590a9-7fdf-4de4-8468-4db9c741cc5f,2005631,English,
tones on tail,42738c05-5ccc-489b-b99f-821041abfa96,125938,English,
tonto's expanding head band,1056fe5d-a1e6-4b39-ae94-e58090c0cb37,2391665,English,
toots and the maytals,1fd4b267-18a1-409b-992f-698808952915,528922,English,
toro y moi,0d25c603-c5d0-4d64-aa81-0366bd131abd,24731176,English,
touch and go,1919933d-a0bc-435b-8f4a-e2009be207ff,5351923,English,
touch of class,bb611f19-75f6-4ff2-8851-ea9c1bb17240,10604021,French,
trans-siberian orchestra,127b062c-9b9a-42d7-9324-a6960b5886b9,411133,English,
trio,9c9be627-6e92-448b-98eb-7b3680fb6027,192293,English,
trouble boys,befe1b93-0f4f-4f90-bc15-cfa5a2f3c6b6,30707554,English,
tsu shi ma mi re,63ea469c-70e4-4b51-b0a4-8cc8f6c1fb16,4900398,English,
turn me on dead man,404ba9bb-9c59-4962-8890-dea3f6d205ec,656643,Portuguese,
tv on the radio,9d36c93a-81c1-4e49-8e85-fe317df9f38e,1245893,English,
two banks of four,4d2e0081-5827-4dfd-88a5-ac36c3cf1ff1,10265235,English,
two of us,c14f39d7-6bcb-4e59-85ce-25b869b79650,13671109,English,
"tyler, the creator",ff3b92e4-dffb-4baf-b30d-d6706ff0485f,29202630,English,
u.s. girls,550e15a1-1a2d-4abf-882e-80a56f6cd8c6,49339406,English,
until the ribbon breaks,21770706-2428-48df-ab48-2cb3f3dd01ce,44610601,English,
"up, bustle and out",8f1a27c6-9bff-4c59-8e99-19ea8222ffe1,2536090,English,
urban dance squad,d3446c96-045e-4879-85f5-50c21182b790,1763738,English,
urss bajo el arbol,0913134f-6cae-44c5-94d7-fdc46409f384,1162302,Swedish,
usa for africa,86627af8-5d93-41d9-88cf-858904ab559e,1459988,Spanish,
van and schenck,daa99098-e206-495d-a433-432e1acb6b6b,265684,English,
vasas flora och fauna,519765a0-fb00-4b3f-ac98-02a58bbb99fd,4972822,Swedish,
viagra boys,830b1957-3ec4-4577-9c7c-bad1b886d080,59893116,English,
video kids,b8428930-38e0-425e-aa74-b82786ad8061,2924108,German,
voice of the beehive,91dd3060-0f9f-4a6e-873d-c5d296f125f8,2155773,English,
von hertzen brothers,a987d1ff-9760-45a4-b508-b14047f100ee,7931049,English,
waco brothers,af7ec744-a07e-40e7-8bd1-e97be5efeba9,877594,German,
walking on cars,a35697e0-30bb-41ee-a233-737daf33180a,44528701,English,
war on women,f943552b-ec47-42ba-9b6f-f88819da8b40,35627827,English,
ward 21,2de84e77-9f96-40ec-b1a1-f17eed3163c9,12032661,English,
warp brothers,b560c714-6b9e-4c13-a7f0-40d536b499ec,5624361,English,
we,9ee27d43-64f7-4df0-a649-1fdb8e4d569d,256349,English,
we are balboa,4ac2c1e9-6429-4356-9d0a-93e5e281283b,14021826,English,
we are scientists,eab8240e-5392-4fc9-a653-51964d86b95d,2569190,English,
we are the fury,759d4fc9-c8c9-433e-b73b-e2b15ec51501,13441074,English,
we are the grand,33970711-6484-4cfb-b99f-578d3f5fd26e,54119522,English,
we are wolves,9e6dc1e9-d6aa-4d6d-836c-839faf2b9039,10505642,English,
we fell to earth,5f0f63ec-45f5-4424-bcac-dc04509f6282,23942224,English,
we have band,3d54aeee-2d2f-46c8-b9f4-63c40d0827f9,36122185,English,
we should be dead,07b55804-85be-4b4f-96a2-ed3f781ece5e,39962446,English,
we the lion,31d49e8a-09cd-47f7-ab55-1181d7b2a71a,8025745,Spanish,
we versus the shark,59ed408b-73ff-4d29-9a28-a342ff450823,16802112,English,
we were promised jetpacks,29964ad1-0b44-47a4-a2bd-64576629f0ed,23142344,English,
what made milwaukee famous,af5d38c6-b14f-4d4a-81e3-99030d61e6ea,9432387,English,
when dinosaurs ruled the earth,e657026e-5aed-402c-a6fd-ba13d809f198,2683739,English,
when in rome,8dd17d93-9bb3-48c5-be65-614f0acb4876,2276477,English,
white shoes & the couples company,1cd70de1-1def-482f-815e-a94d5dcc06cc,16115930,English,
wildbirds & peacedrums,fee38d46-e29b-4f58-8e20-18b61dee84fe,21718268,English,
william and versey smith,e7d48762-5bf6-4343-b845-cdd4a2737e0c,47257131,English,
windy city,3338575c-6f04-4846-b7cd-0def5320bb7d,24585324,English,
woody herman and his orchestra,55d5975f-808b-47a4-9c20-7c53b528d5cb,6737063,German,
working for a nuclear free city,bbe932f8-61cf-4c3f-9a43-43c8a6a7bb61,14596291,English,
world class wreckin' cru,f07d921b-de35-43c8-8152-5f352cfb9ec0,210508,English,
world's end girlfriend,fa846378-2c24-4f3e-88c2-25a727eb83bc,3362986,English,
wreck and reference,547c6c05-6a7c-4ca7-b576-ac0f854f23c3,52440496,English,
x ambassadors,a40009ab-a4b5-453a-a4aa-1342da38dce2,41816015,English,
x-press 2,4028fb41-ebbb-4bfd-a63e-be369197fa00,2196343,English,
years & years,2e79d9ad-cbcc-4e51-842b-51c669ba42d0,43506094,English,
you me at six,2be68662-6657-403d-bc8b-ef307cebf72b,19172070,English,
you should go ahead,735c5db9-0d35-49ec-b2dd-b8c68ff11082,1061859,Portuguese,
"you, me, and everyone we know",93d4ebec-9e8a-4988-bf09-d577e4b807ba,19269281,English,
young & sick,e9e4bfcc-c08a-4297-8389-aa9c508018c8,37646434,English,
your enemies friends,4672cd40-bfbe-4906-a800-c0ffa7522ad5,4723409,English,
youth group,5ba7f842-96cd-4125-81b6-0bfed37478da,1133265,English,
zac brown band,67708bc1-9b2f-4803-9071-50eebafe5a57,16866996,English,
zack de la rocha,a7633f48-17c3-4084-b784-9a0e4632c953,222024,English,
zager & evans,26750405-bd63-4a38-92ba-510ca1d7f6f7,1743769,Spanish,
zeal and ardor,2aa1f29c-4724-4b71-9dc4-717677afc746,11748995,French,
zero 7,f9d0fc92-b91a-4360-a69d-47c02c96b3c6,1641284,English,
zipper club,cc242fae-904a-4176-9ab3-f15a3fa0d20b,51880149,English,
zolof the rock & roll destroyer,d271e923-d157-4308-b2e9-46683dae2018,2155410,English,
zuco 103,f0f734ef-0000-42f5-9c81-b2cb51d73095,19638048,English,
